Chromosome	Start	End	Feature	read.counts.compensated.t1.bam	read.counts.compensated.t2.bam	read.counts.compensated.t3.bam	read.counts.compensated.t4.bam	read.counts.compensated.t5.bam	read.counts.compensated.t6.bam	read.counts.compensated.t7.bam	read.counts.compensated.n8.bam	read.counts.compensated.n9.bam	read.counts.compensated.n10.bam	read.counts.compensated.n11.bam	read.counts.compensated.n12.bam	read.counts.compensated.n13.bam	read.counts.compensated.t14.bam	read.counts.compensated.t15.bam	read.counts.compensated.t16.bam	read.counts.compensated.t17.bam	read.counts.compensated.t18.bam	read.counts.compensated.t19.bam	read.counts.compensated.t20.bam	read.counts.compensated.t21.bam	read.counts.compensated.t22.bam	read.counts.t1.bam	read.counts.t2.bam	read.counts.t3.bam	read.counts.t4.bam	read.counts.t5.bam	read.counts.t6.bam	read.counts.t7.bam	read.counts.n8.bam	read.counts.n9.bam	read.counts.n10.bam	read.counts.n11.bam	read.counts.n12.bam	read.counts.n13.bam	read.counts.t14.bam	read.counts.t15.bam	read.counts.t16.bam	read.counts.t17.bam	read.counts.t18.bam	read.counts.t19.bam	read.counts.t20.bam	read.counts.t21.bam	read.counts.t22.bam	fraction.of.bin.t1.bam	fraction.of.bin.t2.bam	fraction.of.bin.t3.bam	fraction.of.bin.t4.bam	fraction.of.bin.t5.bam	fraction.of.bin.t6.bam	fraction.of.bin.t7.bam	fraction.of.bin.n8.bam	fraction.of.bin.n9.bam	fraction.of.bin.n10.bam	fraction.of.bin.n11.bam	fraction.of.bin.n12.bam	fraction.of.bin.n13.bam	fraction.of.bin.t14.bam	fraction.of.bin.t15.bam	fraction.of.bin.t16.bam	fraction.of.bin.t17.bam	fraction.of.bin.t18.bam	fraction.of.bin.t19.bam	fraction.of.bin.t20.bam	fraction.of.bin.t21.bam	fraction.of.bin.t22.bam
1	32000001	33000000	1:32000001-33000000	16704.8313002358	8107.40939661876	5145.41431858081	14734.1667119809	4387.88107128829	8178.55339206554	12386.8907001146	9238.69912703311	7591.36492260335	9635.50225656729	10324.590711997	11993.16057543	49015.8760847718	8728.66682164701	8525.2551163555	11380.0331871708	9524.27713692514	5810.76098022397	38215.9896723883	37933.0276134718	7699.58395793085	45545.8146789841	16589	8091	5135	14632	4379	8162	12301	9220	7576	9616	10253	11910	48676	8711	8508	11357	9505	5799	37951	37670	7684	45230	0.993066	0.997976	0.997976	0.993066	0.997976	0.997976	0.993066	0.997976	0.997976	0.997976	0.993066	0.993066	0.993066	0.997976	0.997976	0.997976	0.997976	0.997976	0.993066	0.993066	0.997976	0.993066
1	33000001	34000000	1:33000001-34000000	14462.7336074656	7435.03844224034	4185.31339168512	12536.0106369882	4123.48144281305	7507.00677617341	10556.9645187502	8416.24051614473	7109.66048178238	8076.67161660137	8950.33609927856	10332.2827666018	41474.8151248779	7884.08030044245	7633.71158943586	10246.8716581605	8386.84499946784	5133.06539488822	33702.262822249	33446.8027478886	6442.68634476886	38423.6574495851	14097	7335	4129	12219	4068	7406	10290	8303	7014	7968	8724	10071	40426	7778	7531	10109	8274	5064	32850	32601	6356	37452	0.974712	0.986545	0.986545	0.974712	0.986545	0.986545	0.974712	0.986545	0.986545	0.986545	0.974712	0.974712	0.974712	0.986545	0.986545	0.986545	0.986545	0.986545	0.974712	0.974712	0.986545	0.974712
1	34000001	35000000	1:34000001-35000000	7530.48706277536	4681.06592316776	2342.54459283578	5534.52766351045	2713.69055881105	6605.19121560865	5864.14494235247	4612.67046060321	3674.24448159257	4562.37967930575	3970.62045128155	4955.41545976032	18609.6844599145	4659.94379502282	4504.04237300069	6073.1147494815	4868.14762959431	3679.27355972231	17147.1979488677	15233.3893175604	3972.97172249949	17570.1222727973	7425	4654	2329	5457	2698	6567	5782	4586	3653	4536	3915	4886	18349	4633	4478	6038	4840	3658	16907	15020	3950	17324	0.985992	0.994218	0.994218	0.985992	0.994218	0.994218	0.985992	0.994218	0.994218	0.994218	0.985992	0.985992	0.985992	0.994218	0.994218	0.994218	0.994218	0.994218	0.985992	0.985992	0.994218	0.985992
1	35000001	36000000	1:35000001-36000000	13629.3292388966	8061.8545082792	3753.20984971061	12170.888716937	3622.40092733464	6907.71732393119	9739.14170775283	6778.92084651485	6016.20420681494	6908.72354641101	7527.17358278068	9249.95644934553	35333.7600622268	7123.04893461164	6639.05592182054	8987.57918970916	7442.02146071305	4680.9469761002	30633.327796661	27894.7005943145	5738.48680238595	32835.1678624529	13457	8012	3730	12017	3600	6865	9616	6737	5979	6866	7432	9133	34887	7079	6598	8932	7396	4652	30246	27542	5703	32420	0.987356	0.993816	0.993816	0.987356	0.993816	0.993816	0.987356	0.993816	0.993816	0.993816	0.987356	0.987356	0.987356	0.993816	0.993816	0.993816	0.993816	0.993816	0.987356	0.987356	0.993816	0.987356
1	36000001	37000000	1:36000001-37000000	16084.9385835758	11406.8093626198	4631.76362370017	14901.9527926514	4178.94324312799	7533.46911176135	11782.9868098613	8427.94165724137	7370.00704612879	8523.37913655479	9679.90095932913	11339.7492396183	45428.2846706032	8304.07599260055	7916.23432134815	10835.1997790724	8422.86519557576	5308.9636098922	37374.6070724413	36231.3598222974	6669.45533627497	43369.0131086238	15786	11235	4562	14625	4116	7420	11564	8301	7259	8395	9500	11129	44584	8179	7797	10672	8296	5229	36680	35558	6569	42563	0.981415	0.984938	0.984938	0.981415	0.984938	0.984938	0.981415	0.984938	0.984938	0.984938	0.981415	0.981415	0.981415	0.984938	0.984938	0.984938	0.984938	0.984938	0.981415	0.981415	0.984938	0.981415
1	37000001	38000000	1:37000001-38000000	10249.3665525602	8425.99132277268	2741.39844617092	7024.26758113534	3476.94480879831	8087.98304913732	7452.79843788375	5966.09827464434	5076.17798405812	5866.20926243568	5629.52092473725	6863.56850985469	25962.5015286625	5958.02643527394	5724.95207345374	7830.69316920593	6305.11552820099	4548.48148521844	22259.3480873273	20154.0891849525	4998.48653011805	24334.2864102152	10141	8351	2717	6950	3446	8016	7374	5913	5031	5814	5570	6791	25688	5905	5674	7761	6249	4508	22024	19941	4954	24077	0.989427	0.9911	0.9911	0.989427	0.9911	0.9911	0.989427	0.9911	0.9911	0.9911	0.989427	0.989427	0.989427	0.9911	0.9911	0.9911	0.9911	0.9911	0.989427	0.989427	0.9911	0.989427
1	38000001	39000000	1:38000001-39000000	12352.7582220862	9702.13505582189	3793.5439016306	9843.30344343393	3504.53123357883	7659.84623717633	9387.4073391168	6781.69236117287	5678.18944679337	6838.28225421797	7026.87862120808	8354.04283599796	34437.3786176622	6695.79698780084	6383.5420422484	8441.99940176399	6967.6305811782	4539.31784926069	27839.0423345122	26336.6113951738	5591.28353961697	31300.8134199603	12193	9601	3754	9716	3468	7580	9266	6711	5619	6767	6936	8246	33992	6626	6317	8354	6895	4492	27479	25996	5533	30896	0.987067	0.989576	0.989576	0.987067	0.989576	0.989576	0.987067	0.989576	0.989576	0.989576	0.987067	0.987067	0.987067	0.989576	0.989576	0.989576	0.989576	0.989576	0.987067	0.987067	0.989576	0.987067
1	39000001	40000000	1:39000001-40000000	14660.0255214193	10039.5392465323	3761.14926598235	12553.6413924372	3676.93685997303	7069.78367557729	10821.6122151919	7427.94005294221	6363.61699386061	7441.12994785933	8532.6407936733	9921.93628213511	38792.1493584454	7310.24560598943	6802.9419553309	9169.00618200229	7542.59067799104	4639.79918892292	32318.9708196945	29856.5924723033	5691.94696038872	36123.7227814879	14372	9895	3707	12307	3624	6968	10609	7321	6272	7334	8365	9727	38030	7205	6705	9037	7434	4573	31684	29270	5610	35414	0.980353	0.985603	0.985603	0.980353	0.985603	0.985603	0.980353	0.985603	0.985603	0.985603	0.980353	0.980353	0.980353	0.985603	0.985603	0.985603	0.985603	0.985603	0.980353	0.980353	0.985603	0.980353
1	40000001	41000000	1:40000001-41000000	15132.4799498684	10574.7986063783	4502.33107965477	13707.3666230373	3862.01295111267	7418.4423683528	11154.2912587996	7549.11953744303	6646.44186172747	7931.09895478369	9172.27194396576	10302.2554187155	43622.6178624311	7742.11966409936	7309.87979710862	9948.55340373817	8128.11991741203	5200.95132979098	34816.2260775524	33390.1020320499	6378.05106059601	40677.3836536469	14972	10520	4479	13562	3842	7380	11036	7510	6612	7890	9075	10193	43160	7702	7272	9897	8086	5174	34447	33036	6345	40246	0.989395	0.994818	0.994818	0.989395	0.994818	0.994818	0.989395	0.994818	0.994818	0.994818	0.989395	0.989395	0.989395	0.994818	0.994818	0.994818	0.994818	0.994818	0.989395	0.989395	0.994818	0.989395
1	41000001	42000000	1:41000001-42000000	12479.681297482	9071.46663604228	3944.904313908	9719.57660176153	3823.011203085	7277.32093045746	8944.27766632996	6589.27965201028	5449.93164919364	6302.17604387346	6957.44762683627	8156.8330556697	32053.4490681231	6343.47866820191	6031.19053303555	8431.77964949183	6688.0029979661	4841.47347615982	26236.6827731815	26130.4081149305	5645.36357894291	29822.6933844531	12330	9005	3916	9603	3795	7224	8837	6541	5410	6256	6874	8059	31669	6297	5987	8370	6639	4806	25922	25817	5604	29465	0.988006	0.992673	0.992673	0.988006	0.992673	0.992673	0.988006	0.992673	0.992673	0.992673	0.988006	0.988006	0.988006	0.992673	0.992673	0.992673	0.992673	0.992673	0.988006	0.988006	0.992673	0.988006
1	42000001	43000000	1:42000001-43000000	9389.85628884034	7053.36342714633	2940.49751564754	7679.94699584188	2745.94282914772	5845.71309332879	7028.50488480584	5191.48515789675	4333.63003763071	5275.15375364538	5434.74418524792	6279.09396017214	24915.388274648	5083.62323325696	4764.06968081943	6796.30930767765	5106.80850677766	3732.82903683334	21158.233773789	19497.8138814739	4443.50807301143	23148.9196665828	9297	6997	2917	7604	2724	5799	6959	5150	4299	5233	5381	6217	24669	5043	4726	6742	5066	3703	20949	19305	4408	22920	0.990111	0.992009	0.992009	0.990111	0.992009	0.992009	0.990111	0.992009	0.992009	0.992009	0.990111	0.990111	0.990111	0.992009	0.992009	0.992009	0.992009	0.992009	0.990111	0.990111	0.992009	0.990111
1	43000001	44000000	1:43000001-44000000	12375.1502939884	6891.42032458671	3876.42393258003	10349.9194651081	3998.90178195064	7096.5707222825	9338.33522726101	7321.11344612863	5910.57688087702	7020.02206642586	7494.59147876911	8471.11571245022	33518.3951592446	7731.41424152019	7000.62974027551	9437.93894275079	7832.45846725095	5097.11983130718	28019.1303881555	26765.2196509261	6270.86588777559	31977.8173291289	12001	6752	3798	10037	3918	6953	9056	7173	5791	6878	7268	8215	32505	7575	6859	9247	7674	4994	27172	25956	6144	31011	0.969766	0.979769	0.979769	0.969766	0.979769	0.979769	0.969766	0.979769	0.979769	0.979769	0.969766	0.969766	0.969766	0.979769	0.979769	0.979769	0.979769	0.979769	0.969766	0.969766	0.979769	0.969766
1	44000001	45000000	1:44000001-45000000	12948.1509552625	6891.9441611871	3703.16416590899	10103.9319161288	3925.1932708102	7219.46220733098	9420.59367781106	7458.57047414767	6255.99654398135	7205.39701516529	7208.31132809508	8680.8145230541	34623.4786149399	7098.90341733937	7068.76371984146	9099.17467461685	7382.21657381965	5035.33879531629	28242.6314367842	27192.4272416115	5900.3481135061	32215.6688047023	12847	6860	3686	10025	3907	7186	9347	7424	6227	7172	7152	8613	34353	7066	7036	9057	7348	5012	28022	26980	5873	31964	0.992188	0.995365	0.995365	0.992188	0.995365	0.995365	0.992188	0.995365	0.995365	0.995365	0.992188	0.992188	0.992188	0.995365	0.995365	0.995365	0.995365	0.995365	0.992188	0.992188	0.995365	0.992188
1	45000001	46000000	1:45000001-46000000	16436.5878506929	8408.59766192554	5213.95873819362	14648.6013199187	4639.47086323136	7794.59474794471	12118.0071110311	9190.79279326745	7860.45314630899	9484.622570585	9845.17755074486	11363.1249258415	47143.31305312	9073.26088234042	8600.09362024629	11467.4669644142	9375.19630868743	5702.32409221797	37923.1124876743	36793.857836659	7361.95573099783	43957.0555912425	16069	8299	5146	14321	4579	7693	11847	9071	7758	9361	9625	11109	46089	8955	8488	11318	9253	5628	37075	35971	7266	42974	0.977636	0.986966	0.986966	0.977636	0.986966	0.986966	0.977636	0.986966	0.986966	0.986966	0.977636	0.977636	0.977636	0.986966	0.986966	0.986966	0.986966	0.986966	0.977636	0.977636	0.986966	0.977636
1	46000001	47000000	1:46000001-47000000	15948.5535750228	7665.6109579351	4654.22859577341	14091.5302135476	4167.90591866756	7283.78736847182	11753.0563509491	8497.58446339718	7212.44664517737	9037.16148324397	9747.3497464799	11089.5447359558	45761.0609712556	7927.86347596119	7876.61873105954	10610.6765914005	8672.41947541458	5123.46969124539	35927.7379210037	35368.4057211694	6596.50490743792	41381.4797320465	15768	7629	4632	13932	4148	7249	11620	8457	7178	8994	9637	10964	45243	7890	7839	10560	8631	5099	35521	34968	6565	40913	0.988679	0.995224	0.995224	0.988679	0.995224	0.995224	0.988679	0.995224	0.995224	0.995224	0.988679	0.988679	0.988679	0.995224	0.995224	0.995224	0.995224	0.995224	0.988679	0.988679	0.995224	0.988679
1	47000001	48000000	1:47000001-48000000	11105.6792178074	5966.48704051683	3279.85961206964	9136.67568129811	3322.30729012988	6541.0836581616	8176.61743291034	6829.93493081546	5337.01903416003	6269.83264226443	6877.47035573123	7203.03723736218	30303.723736218	6215.99656277339	6535.90711205669	8256.59103732807	6592.84911921068	4580.2079936225	26003.7445392136	24562.0969419596	5373.25485689438	32131.2669024339	10677	5763	3168	8784	3209	6318	7861	6597	5155	6056	6612	6925	29134	6004	6313	7975	6368	4424	25000	23614	5190	30891	0.9614	0.965895	0.965895	0.9614	0.965895	0.965895	0.9614	0.965895	0.965895	0.965895	0.9614	0.9614	0.9614	0.965895	0.965895	0.965895	0.965895	0.965895	0.9614	0.9614	0.965895	0.9614
1	48000001	49000000	1:48000001-49000000	7534.76279356793	4811.02208874444	2517.43029388088	5502.35967161869	3048.41937899371	5649.16175995278	5706.71279786744	4843.14241147338	4203.74723715037	4909.39057710182	4012.20048862653	4824.55474792233	19039.2368118889	4828.08601019419	4736.74384243376	6755.30537393075	5115.16139458411	3828.34096525585	17506.5883650232	15869.7400567535	4328.21348772502	19494.4789248193	7448	4793	2508	5439	3037	5628	5641	4825	4188	4891	3966	4769	18820	4810	4719	6730	5096	3814	17305	15687	4312	19270	0.988485	0.996254	0.996254	0.988485	0.996254	0.996254	0.988485	0.996254	0.996254	0.996254	0.988485	0.988485	0.988485	0.996254	0.996254	0.996254	0.996254	0.996254	0.988485	0.988485	0.996254	0.988485
1	49000001	50000000	1:49000001-50000000	6543.8442646355	4449.59523069386	2315.84178635706	5664.89623840729	2580.42318940306	2920.45556289945	5107.04367609597	4078.37645607798	3714.19977203747	4294.66923803574	3425.35699007551	4372.38538365319	16166.5469332843	4417.40281663503	4439.53510130047	5827.8329575875	4615.5873656847	3423.46203256866	15452.2111385578	14155.6357842604	3940.55268338861	16463.2553999417	6440	4423	2302	5575	2565	2903	5026	4054	3692	4269	3371	4303	15910	4391	4413	5793	4588	3403	15207	13931	3917	16202	0.984131	0.994023	0.994023	0.984131	0.994023	0.994023	0.984131	0.994023	0.994023	0.994023	0.984131	0.984131	0.984131	0.994023	0.994023	0.994023	0.994023	0.994023	0.984131	0.984131	0.994023	0.984131
1	50000001	51000000	1:50000001-51000000	7450.09579136024	4854.20104041845	2516.61638180956	6339.74002430835	2914.35163051107	3116.77954481184	5494.09801619183	4686.35879991781	4240.81394331612	4815.5464638183	4162.28910450528	5061.4918731846	18347.6505366376	5269.22912602002	4719.92724801794	6187.78393312351	5265.16022322001	3617.25458921375	17031.2918443442	15680.9426693859	4399.50115251672	18534.0831839812	7233	4772	2474	6155	2865	3064	5334	4607	4169	4734	4041	4914	17813	5180	4640	6083	5176	3556	16535	15224	4325	17994	0.97086	0.983066	0.983066	0.97086	0.983066	0.983066	0.97086	0.983066	0.983066	0.983066	0.97086	0.97086	0.97086	0.983066	0.983066	0.983066	0.983066	0.983066	0.97086	0.97086	0.983066	0.97086
1	51000001	52000000	1:51000001-52000000	14599.998757535	6424.1165078253	4545.80227974602	16377.7590487688	4228.72351134035	3650.93553335669	10405.6441041931	7598.81784982344	7010.96387919198	8436.30843812032	8735.56411015694	10134.372586253	39919.3640235986	8216.8697983983	7813.22349322156	10102.230221331	8184.65862192534	5238.34257391458	32598.1392016334	31897.1818823758	6246.95503722404	37215.9673314544	14101	6382	4516	15818	4201	3627	10050	7549	6965	8381	8437	9788	38555	8163	7762	10036	8131	5204	31484	30807	6206	35944	0.965822	0.993444	0.993444	0.965822	0.993444	0.993444	0.965822	0.993444	0.993444	0.993444	0.965822	0.965822	0.965822	0.993444	0.993444	0.993444	0.993444	0.993444	0.965822	0.965822	0.993444	0.965822
1	52000001	53000000	1:52000001-53000000	15019.5482079374	6993.25298831409	4207.20853824127	13772.3938171131	3874.53151335884	3761.96406083065	10888.0326873999	7495.78625852925	6621.37836835488	7849.56968076071	8655.1096351035	10176.820354046	40178.4312195873	7562.12065019765	7294.77295044318	9564.21319873482	7953.09153442504	4804.21806325688	32776.5547132001	32796.8171728398	6058.5411057139	37221.1252351712	14825	6958	4186	13594	3855	3743	10747	7458	6588	7810	8543	10045	39658	7524	7258	9516	7913	4780	32352	32372	6028	36739	0.987047	0.994959	0.994959	0.987047	0.994959	0.994959	0.987047	0.994959	0.994959	0.994959	0.987047	0.987047	0.987047	0.994959	0.994959	0.994959	0.994959	0.994959	0.987047	0.987047	0.994959	0.987047
1	53000001	54000000	1:53000001-54000000	14475.685854408	7196.19577991936	4462.96731577076	12167.9678196473	4047.10675562466	4691.9919720831	10647.7319601212	7792.86527925941	6552.31505756756	7722.55069179509	8454.53836011144	9338.30213978265	39197.7614020223	7821.99560835177	7440.2878478312	10012.7972549185	8201.69438065907	5236.42777787823	32229.0002219544	32133.7321080908	6463.91957618385	36720.7904415677	14283	7164	4443	12006	4029	4671	10506	7758	6523	7688	8342	9214	38676	7787	7407	9968	8165	5213	31800	31706	6435	36232	0.986689	0.995526	0.995526	0.986689	0.995526	0.995526	0.986689	0.995526	0.995526	0.995526	0.986689	0.986689	0.986689	0.995526	0.995526	0.995526	0.995526	0.995526	0.986689	0.986689	0.995526	0.986689
1	54000001	55000000	1:54000001-55000000	13174.407197329	6619.40153438775	3481.93413030713	10074.0692645524	3933.16539741086	4279.64654893694	9249.27386555125	7111.92852013267	5850.89828260171	7031.35150814986	7229.38747021149	8512.74070481963	33826.7564439043	6962.86104796447	6620.40874703754	9477.8710344779	7265.02484290001	4840.66399486724	28500.5868931591	26953.4614522283	5544.70563706704	30541.7779667018	12986	6572	3457	9930	3905	4249	9117	7061	5809	6981	7126	8391	33343	6913	6573	9410	7213	4806	28093	26568	5505	30105	0.985699	0.992839	0.992839	0.985699	0.992839	0.992839	0.985699	0.992839	0.992839	0.992839	0.985699	0.985699	0.985699	0.992839	0.992839	0.992839	0.992839	0.992839	0.985699	0.985699	0.992839	0.985699
1	55000001	56000000	1:55000001-56000000	10844.3216840737	5968.33914244972	3544.80125983745	8169.54470909008	3578.99225071248	4165.26718248134	8180.71500017771	6562.659013248	5301.61482038668	6293.15355576249	5995.39987103391	7277.95238409554	28544.1556529289	6478.18715343911	6437.96245829202	8195.78163621992	6926.69250432918	4672.0983413347	24586.8261648836	23713.5124980325	5296.58673349329	26138.4811450564	10679	5935	3525	8045	3559	4142	8056	6526	5272	6258	5904	7167	28109	6442	6402	8150	6888	4646	24212	23352	5267	25740	0.984755	0.994414	0.994414	0.984755	0.994414	0.994414	0.984755	0.994414	0.994414	0.994414	0.984755	0.984755	0.984755	0.994414	0.994414	0.994414	0.994414	0.994414	0.984755	0.984755	0.994414	0.984755
1	56000001	57000000	1:56000001-57000000	6745.24498123458	4209.47438373476	2085.13252253783	5737.75295931834	2165.56193517188	2861.27635445644	4957.62874575833	3788.22533506391	3254.37510870538	3718.85496666704	3341.80152104011	4088.57845604121	16140.0828225137	4192.38313355002	3864.63327706626	5298.28755726826	4243.65688410423	3185.00474030851	14662.6973299946	13662.2789732272	3520.79753805568	16677.681373827	6675	4187	2074	5678	2154	2846	4906	3768	3237	3699	3307	4046	15972	4170	3844	5270	4221	3168	14510	13520	3502	16504	0.989586	0.994661	0.994661	0.989586	0.994661	0.994661	0.989586	0.994661	0.994661	0.994661	0.989586	0.989586	0.989586	0.994661	0.994661	0.994661	0.994661	0.994661	0.989586	0.989586	0.994661	0.989586
1	57000001	58000000	1:57000001-58000000	7536.46775897878	4294.3560322157	2161.22497509173	6335.04589087405	2536.47945080404	3190.66639776774	5717.63448435014	4358.57070185631	3616.08858413677	4162.91663029508	3668.0310446601	4457.5079251333	17312.8231288386	4730.81511492921	4472.95308215364	6017.11521616765	4589.34217087724	3375.28357298449	16789.5416580634	15133.6645087632	3844.85334473144	17656.9540767372	7446	4280	2154	6259	2528	3180	5649	4344	3604	4149	3624	4404	17105	4715	4458	5997	4574	3364	16588	14952	3832	17445	0.987996	0.996657	0.996657	0.987996	0.996657	0.996657	0.987996	0.996657	0.996657	0.996657	0.987996	0.987996	0.987996	0.996657	0.996657	0.996657	0.996657	0.996657	0.987996	0.987996	0.996657	0.987996
1	58000001	59000000	1:58000001-59000000	6735.85002676797	4117.62459883806	2021.63511294831	5254.78975295834	2313.02387177287	2522.01994706772	5193.28895193561	3620.25413118925	3233.41043412906	3859.39387119009	3627.53905048812	4347.40088540989	16146.4807930982	3993.03078471998	3878.48485883722	5111.36074531216	4164.84967354411	3005.32337118708	15236.0672959913	13794.3272064421	3537.86144765955	16306.7861596984	6681	4098	2012	5212	2302	2510	5151	3603	3218	3841	3598	4312	16015	3974	3860	5087	4145	2991	15112	13682	3521	16174	0.991857	0.995234	0.995234	0.991857	0.995234	0.995234	0.991857	0.995234	0.995234	0.995234	0.991857	0.991857	0.991857	0.995234	0.995234	0.995234	0.995234	0.995234	0.991857	0.991857	0.995234	0.991857
1	59000001	60000000	1:59000001-60000000	7807.56668620954	4448.83786279154	2654.44984143551	6690.43983789339	2397.53522540243	2738.74994982136	5513.76027156039	4324.39484565052	3631.92966962386	4263.17690979888	3798.02593007484	4902.8315263875	19536.3718225288	4379.59134518887	4279.23407330095	5664.16442535426	4341.45558187146	3304.76496326924	16678.8681287201	15716.7837014479	3986.19083938822	19047.6288263905	7604	4433	2645	6516	2389	2729	5370	4309	3619	4248	3699	4775	19027	4364	4264	5644	4326	3293	16244	15307	3972	18551	0.973927	0.99644	0.99644	0.973927	0.99644	0.99644	0.973927	0.99644	0.99644	0.99644	0.973927	0.973927	0.973927	0.99644	0.99644	0.99644	0.99644	0.99644	0.973927	0.973927	0.99644	0.973927
